Q	H	num	q1	q2	q3	q4	n1	n2	n3	n4	η
54.3	41.5	3	18.1	18.1	18.1	0.0	294.58	294.58	294.58	0.00	0.00%
54.3	41.5	4	13.6	13.6	13.6	13.6	258.33	258.33	258.33	258.33	83.60%
54.3	42.0	1	54.3	0.0	0.0	0.0	909.68	0.00	0.00	0.00	0.00%
54.3	42.0	2	27.1	27.1	0.0	0.0	395.84	395.84	0.00	0.00	0.00%
54.3	42.0	3	18.1	18.1	18.1	0.0	295.51	295.51	295.51	0.00	0.00%
54.3	42.0	4	13.6	13.6	13.6	13.6	259.38	259.38	259.38	259.38	83.65%
54.3	42.5	1	54.3	0.0	0.0	0.0	909.59	0.00	0.00	0.00	0.00%
54.3	42.5	2	27.1	27.1	0.0	0.0	396.52	396.52	0.00	0.00	0.00%
54.3	42.5	3	18.1	18.1	18.1	0.0	296.43	296.43	296.43	0.00	0.00%
54.3	42.5	4	13.6	13.6	13.6	13.6	260.42	260.42	260.42	260.42	83.69%
54.3	43.0	1	54.3	0.0	0.0	0.0	909.50	0.00	0.00	0.00	0.00%
54.3	43.0	2	27.1	27.1	0.0	0.0	397.20	397.20	0.00	0.00	0.00%
54.3	43.0	3	18.1	18.1	18.1	0.0	297.34	297.34	297.34	0.00	0.00%
54.3	43.0	4	13.6	13.6	13.6	13.6	261.44	261.44	261.44	261.44	83.74%
54.3	43.5	1	54.3	0.0	0.0	0.0	909.40	0.00	0.00	0.00	0.00%
54.3	43.5	2	27.1	27.1	0.0	0.0	397.87	397.87	0.00	0.00	0.00%
54.3	43.5	3	18.1	18.1	18.1	0.0	298.26	298.26	298.26	0.00	0.00%
54.3	43.5	4	13.6	13.6	13.6	13.6	262.47	262.47	262.47	262.47	83.78%
54.3	44.0	1	54.3	0.0	0.0	0.0	909.31	0.00	0.00	0.00	0.00%
54.3	44.0	2	27.1	27.1	0.0	0.0	398.54	398.54	0.00	0.00	0.00%
54.3	44.0	3	18.1	18.1	18.1	0.0	299.17	299.17	299.17	0.00	0.00%
54.3	44.0	4	13.6	13.6	13.6	13.6	263.50	263.50	263.50	263.50	83.82%
54.3	44.5	1	54.3	0.0	0.0	0.0	909.20	0.00	0.00	0.00	0.00%
54.3	44.5	2	27.1	27.1	0.0	0.0	399.20	399.20	0.00	0.00	0.00%
54.3	44.5	3	18.1	18.1	18.1	0.0	300.07	300.07	300.07	0.00	0.00%
54.3	44.5	4	13.6	13.6	13.6	13.6	264.52	264.52	264.52	264.52	83.85%
54.3	45.0	1	54.3	0.0	0.0	0.0	909.09	0.00	0.00	0.00	0.00%
54.3	45.0	2	27.1	27.1	0.0	0.0	399.86	399.86	0.00	0.00	0.00%
54.3	45.0	3	18.1	18.1	18.1	0.0	300.96	300.96	300.96	0.00	0.00%
54.3	45.0	4	13.6	13.6	13.6	13.6	265.53	265.53	265.53	265.53	83.89%
54.3	45.5	1	54.3	0.0	0.0	0.0	908.98	0.00	0.00	0.00	0.00%
54.3	45.5	2	27.1	27.1	0.0	0.0	400.51	400.51	0.00	0.00	0.00%
54.3	45.5	3	18.1	18.1	18.1	0.0	301.85	301.85	301.85	0.00	0.00%
54.3	45.5	4	13.6	13.6	13.6	13.6	266.54	266.54	266.54	266.54	83.92%
54.3	46.0	1	54.3	0.0	0.0	0.0	908.86	0.00	0.00	0.00	0.00%
54.3	46.0	2	27.1	27.1	0.0	0.0	401.16	401.16	0.00	0.00	0.00%
54.3	46.0	3	18.1	18.1	18.1	0.0	302.75	302.75	302.75	0.00	0.00%
54.3	46.0	4	13.6	13.6	13.6	13.6	267.55	267.55	267.55	267.55	83.95%
54.3	46.5	1	54.3	0.0	0.0	0.0	908.73	0.00	0.00	0.00	0.00%
54.3	46.5	2	27.1	27.1	0.0	0.0	401.81	401.81	0.00	0.00	0.00%
54.3	46.5	3	18.1	18.1	18.1	0.0	303.63	303.63	303.63	0.00	0.00%
54.3	46.5	4	13.6	13.6	13.6	13.6	268.54	268.54	268.54	268.54	83.97%
54.3	47.0	1	54.3	0.0	0.0	0.0	908.61	0.00	0.00	0.00	0.00%
54.3	47.0	2	27.1	27.1	0.0	0.0	402.45	402.45	0.00	0.00	0.00%
54.3	47.0	3	18.1	18.1	18.1	0.0	304.51	304.51	304.51	0.00	0.00%
54.3	47.0	4	13.6	13.6	13.6	13.6	269.53	269.53	269.53	269.53	84.00%
54.3	47.5	1	54.3	0.0	0.0	0.0	908.47	0.00	0.00	0.00	0.00%
54.3	47.5	2	27.1	27.1	0.0	0.0	403.08	403.08	0.00	0.00	0.00%
54.3	47.5	3	18.1	18.1	18.1	0.0	305.39	305.39	305.39	0.00	0.00%
54.3	47.5	4	13.6	13.6	13.6	13.6	270.52	270.52	270.52	270.52	84.03%
54.3	48.0	1	54.3	0.0	0.0	0.0	908.34	0.00	0.00	0.00	0.00%
54.3	48.0	2	27.1	27.1	0.0	0.0	403.71	403.71	0.00	0.00	0.00%
54.3	48.0	3	18.1	18.1	18.1	0.0	306.25	306.25	306.25	0.00	0.00%
54.3	48.0	4	13.6	13.6	13.6	13.6	271.51	271.51	271.51	271.51	84.06%
54.3	48.5	1	54.3	0.0	0.0	0.0	908.19	0.00	0.00	0.00	0.00%
54.3	48.5	2	27.1	27.1	0.0	0.0	404.33	404.33	0.00	0.00	0.00%
54.3	48.5	3	18.1	18.1	18.1	0.0	307.11	307.11	307.11	0.00	0.00%
54.3	48.5	4	13.6	13.6	13.6	13.6	272.49	272.49	272.49	272.49	84.09%
54.3	49.0	1	54.3	0.0	0.0	0.0	908.05	0.00	0.00	0.00	0.00%
54.3	49.0	2	27.1	27.1	0.0	0.0	404.96	404.96	0.00	0.00	0.00%
54.3	49.0	3	18.1	18.1	18.1	0.0	307.97	307.97	307.97	0.00	0.00%
54.3	49.0	4	13.6	13.6	13.6	13.6	273.46	273.46	273.46	273.46	84.12%
54.3	49.5	1	54.3	0.0	0.0	0.0	907.89	0.00	0.00	0.00	0.00%
54.3	49.5	2	27.1	27.1	0.0	0.0	405.58	405.58	0.00	0.00	0.00%
54.3	49.5	3	18.1	18.1	18.1	0.0	308.83	308.83	308.83	0.00	0.00%
54.3	49.5	4	13.6	13.6	13.6	13.6	274.43	274.43	274.43	274.43	84.15%
54.3	50.0	1	54.3	0.0	0.0	0.0	907.73	0.00	0.00	0.00	0.00%
54.3	50.0	2	27.1	27.1	0.0	0.0	406.18	406.18	0.00	0.00	0.00%
54.3	50.0	3	18.1	18.1	18.1	0.0	309.67	309.67	309.67	0.00	0.00%
54.3	50.0	4	13.6	13.6	13.6	13.6	275.40	275.40	275.40	275.40	84.17%
54.3	50.5	1	54.3	0.0	0.0	0.0	907.57	0.00	0.00	0.00	0.00%
54.3	50.5	2	27.1	27.1	0.0	0.0	406.79	406.79	0.00	0.00	0.00%
54.3	50.5	3	18.1	18.1	18.1	0.0	310.52	310.52	310.52	0.00	0.00%
54.3	50.5	4	13.6	13.6	13.6	13.6	276.36	276.36	276.36	276.36	84.20%
54.3	51.0	1	54.3	0.0	0.0	0.0	907.40	0.00	0.00	0.00	0.00%
54.3	51.0	2	27.1	27.1	0.0	0.0	407.39	407.39	0.00	0.00	0.00%
54.3	51.0	3	18.1	18.1	18.1	0.0	311.36	311.36	311.36	0.00	0.00%
54.3	51.0	4	13.6	13.6	13.6	13.6	277.31	277.31	277.31	277.31	84.23%
54.3	51.5	1	54.3	0.0	0.0	0.0	907.22	0.00	0.00	0.00	0.00%
54.3	51.5	2	27.1	27.1	0.0	0.0	407.98	407.98	0.00	0.00	0.00%
54.3	51.5	3	18.1	18.1	18.1	0.0	312.19	312.19	312.19	0.00	0.00%
54.3	51.5	4	13.6	13.6	13.6	13.6	278.26	278.26	278.26	278.26	84.26%
54.3	52.0	1	54.3	0.0	0.0	0.0	907.05	0.00	0.00	0.00	0.00%
54.3	52.0	2	27.1	27.1	0.0	0.0	408.57	408.57	0.00	0.00	0.00%
54.3	52.0	3	18.1	18.1	18.1	0.0	313.02	313.02	313.02	0.00	0.00%
54.3	52.0	4	13.6	13.6	13.6	13.6	279.21	279.21	279.21	279.21	84.29%
54.3	52.5	1	54.3	0.0	0.0	0.0	906.86	0.00	0.00	0.00	0.00%
54.3	52.5	2	27.1	27.1	0.0	0.0	409.16	409.16	0.00	0.00	0.00%
54.3	52.5	3	18.1	18.1	18.1	0.0	313.84	313.84	313.84	0.00	0.00%
54.3	52.5	4	13.6	13.6	13.6	13.6	280.16	280.16	280.16	280.16	84.32%
54.3	53.0	1	54.3	0.0	0.0	0.0	906.68	0.00	0.00	0.00	0.00%
54.3	53.0	2	27.1	27.1	0.0	0.0	409.74	409.74	0.00	0.00	0.00%
54.3	53.0	3	18.1	18.1	18.1	0.0	314.67	314.67	314.67	0.00	0.00%
54.3	53.0	4	13.6	13.6	13.6	13.6	281.09	281.09	281.09	281.09	84.36%
54.3	53.5	1	54.3	0.0	0.0	0.0	906.48	0.00	0.00	0.00	0.00%
54.3	53.5	2	27.1	27.1	0.0	0.0	410.32	410.32	0.00	0.00	0.00%
54.3	53.5	3	18.1	18.1	18.1	0.0	315.48	315.48	315.48	0.00	0.00%
54.3	53.5	4	13.6	13.6	13.6	13.6	282.02	282.02	282.02	282.02	84.40%
54.3	54.0	1	54.3	0.0	0.0	0.0	906.29	0.00	0.00	0.00	0.00%
54.3	54.0	2	27.1	27.1	0.0	0.0	410.88	410.88	0.00	0.00	0.00%
54.3	54.0	3	18.1	18.1	18.1	0.0	316.29	316.29	316.29	0.00	0.00%
54.3	54.0	4	13.6	13.6	13.6	13.6	282.95	282.95	282.95	282.95	84.44%
54.3	54.5	1	54.3	0.0	0.0	0.0	906.09	0.00	0.00	0.00	0.00%
54.3	54.5	2	27.1	27.1	0.0	0.0	411.45	411.45	0.00	0.00	0.00%
54.3	54.5	3	18.1	18.1	18.1	0.0	317.09	317.09	317.09	0.00	0.00%
54.3	54.5	4	13.6	13.6	13.6	13.6	283.87	283.87	283.87	283.87	84.48%
54.3	55.0	1	54.3	0.0	0.0	0.0	905.88	0.00	0.00	0.00	0.00%
54.3	55.0	2	27.1	27.1	0.0	0.0	412.02	412.02	0.00	0.00	0.00%
54.3	55.0	3	18.1	18.1	18.1	0.0	317.90	317.90	317.90	0.00	0.00%
54.3	55.0	4	13.6	13.6	13.6	13.6	284.78	284.78	284.78	284.78	84.52%
54.3	55.5	1	54.3	0.0	0.0	0.0	905.67	0.00	0.00	0.00	0.00%
54.3	55.5	2	27.1	27.1	0.0	0.0	412.57	412.57	0.00	0.00	0.00%
54.3	55.5	3	18.1	18.1	18.1	0.0	318.69	318.69	318.69	0.00	0.00%
54.3	55.5	4	13.6	13.6	13.6	13.6	285.69	285.69	285.69	285.69	84.57%
54.3	56.0	1	54.3	0.0	0.0	0.0	905.46	0.00	0.00	0.00	0.00%
54.3	56.0	2	27.1	27.1	0.0	0.0	413.12	413.12	0.00	0.00	0.00%
54.3	56.0	3	18.1	18.1	18.1	0.0	319.48	319.48	319.48	0.00	0.00%
54.3	56.0	4	13.6	13.6	13.6	13.6	286.61	286.61	286.61	286.61	84.62%
54.3	56.5	1	54.3	0.0	0.0	0.0	905.23	0.00	0.00	0.00	0.00%
54.3	56.5	2	27.1	27.1	0.0	0.0	413.67	413.67	0.00	0.00	0.00%
54.3	56.5	3	18.1	18.1	18.1	0.0	320.26	320.26	320.26	0.00	0.00%
54.3	56.5	4	13.6	13.6	13.6	13.6	287.51	287.51	287.51	287.51	84.68%
54.3	57.0	1	54.3	0.0	0.0	0.0	905.00	0.00	0.00	0.00	0.00%
54.3	57.0	2	27.1	27.1	0.0	0.0	414.21	414.21	0.00	0.00	0.00%
54.3	57.0	3	18.1	18.1	18.1	0.0	321.05	321.05	321.05	0.00	0.00%
54.3	57.0	4	13.6	13.6	13.6	13.6	288.40	288.40	288.40	288.40	84.74%
54.3	57.5	1	54.3	0.0	0.0	0.0	904.78	0.00	0.00	0.00	0.00%
54.3	57.5	2	27.1	27.1	0.0	0.0	414.75	414.75	0.00	0.00	0.00%
54.3	57.5	3	18.1	18.1	18.1	0.0	321.83	321.83	321.83	0.00	0.00%
54.3	57.5	4	13.6	13.6	13.6	13.6	289.29	289.29	289.29	289.29	84.79%
54.3	58.0	1	54.3	0.0	0.0	0.0	904.53	0.00	0.00	0.00	0.00%
54.3	58.0	2	27.1	27.1	0.0	0.0	415.28	415.28	0.00	0.00	0.00%
54.3	58.0	3	18.1	18.1	18.1	0.0	322.59	322.59	322.59	0.00	0.00%
54.3	58.0	4	13.6	13.6	13.6	13.6	290.18	290.18	290.18	290.18	84.86%
54.3	58.5	1	54.3	0.0	0.0	0.0	904.29	0.00	0.00	0.00	0.00%
54.3	58.5	2	27.1	27.1	0.0	0.0	415.81	415.81	0.00	0.00	0.00%
54.3	58.5	3	18.1	18.1	18.1	0.0	323.36	323.36	323.36	0.00	0.00%
54.3	58.5	4	13.6	13.6	13.6	13.6	291.06	291.06	291.06	291.06	0.00%
54.3	59.0	1	54.3	0.0	0.0	0.0	904.05	0.00	0.00	0.00	0.00%
54.3	59.0	2	27.1	27.1	0.0	0.0	416.33	416.33	0.00	0.00	0.00%
54.3	59.0	3	18.1	18.1	18.1	0.0	324.13	324.13	324.13	0.00	0.00%
54.3	59.0	4	13.6	13.6	13.6	13.6	291.94	291.94	291.94	291.94	0.00%
54.3	59.5	1	54.3	0.0	0.0	0.0	903.80	0.00	0.00	0.00	0.00%
54.3	59.5	2	27.1	27.1	0.0	0.0	416.85	416.85	0.00	0.00	0.00%
54.3	59.5	3	18.1	18.1	18.1	0.0	324.88	324.88	324.88	0.00	0.00%
54.3	59.5	4	13.6	13.6	13.6	13.6	292.81	292.81	292.81	292.81	0.00%
54.3	60.0	1	54.3	0.0	0.0	0.0	903.55	0.00	0.00	0.00	0.00%
54.3	60.0	2	27.1	27.1	0.0	0.0	417.36	417.36	0.00	0.00	0.00%
54.3	60.0	3	18.1	18.1	18.1	0.0	325.63	325.63	325.63	0.00	0.00%
54.3	60.0	4	13.6	13.6	13.6	13.6	293.68	293.68	293.68	293.68	0.00%
54.3	60.5	1	54.3	0.0	0.0	0.0	903.28	0.00	0.00	0.00	0.00%
54.3	60.5	2	27.1	27.1	0.0	0.0	417.87	417.87	0.00	0.00	0.00%
54.3	60.5	3	18.1	18.1	18.1	0.0	326.38	326.38	326.38	0.00	0.00%
54.3	60.5	4	13.6	13.6	13.6	13.6	294.54	294.54	294.54	294.54	0.00%
54.3	61.0	1	54.3	0.0	0.0	0.0	903.02	0.00	0.00	0.00	0.00%
54.3	61.0	2	27.1	27.1	0.0	0.0	418.37	418.37	0.00	0.00	0.00%
54.3	61.0	3	18.1	18.1	18.1	0.0	327.12	327.12	327.12	0.00	0.00%
54.3	61.0	4	13.6	13.6	13.6	13.6	295.40	295.40	295.40	295.40	0.00%
54.3	61.5	1	54.3	0.0	0.0	0.0	902.75	0.00	0.00	0.00	0.00%
54.3	61.5	2	27.1	27.1	0.0	0.0	418.87	418.87	0.00	0.00	0.00%
54.3	61.5	3	18.1	18.1	18.1	0.0	327.86	327.86	327.86	0.00	0.00%
54.3	61.5	4	13.6	13.6	13.6	13.6	296.26	296.26	296.26	296.26	0.00%
54.3	62.0	1	54.3	0.0	0.0	0.0	902.47	0.00	0.00	0.00	0.00%
54.3	62.0	2	27.1	27.1	0.0	0.0	419.36	419.36	0.00	0.00	0.00%
54.3	62.0	3	18.1	18.1	18.1	0.0	328.59	328.59	328.59	0.00	0.00%
54.3	62.0	4	13.6	13.6	13.6	13.6	297.10	297.10	297.10	297.10	0.00%
54.3	62.5	1	54.3	0.0	0.0	0.0	902.20	0.00	0.00	0.00	0.00%
54.3	62.5	2	27.1	27.1	0.0	0.0	419.85	419.85	0.00	0.00	0.00%
54.3	62.5	3	18.1	18.1	18.1	0.0	329.31	329.31	329.31	0.00	0.00%
54.3	62.5	4	13.6	13.6	13.6	13.6	297.95	297.95	297.95	297.95	0.00%
54.3	63.0	1	54.3	0.0	0.0	0.0	901.91	0.00	0.00	0.00	0.00%
54.3	63.0	2	27.1	27.1	0.0	0.0	420.33	420.33	0.00	0.00	0.00%
54.3	63.0	3	18.1	18.1	18.1	0.0	330.03	330.03	330.03	0.00	0.00%
54.3	63.0	4	13.6	13.6	13.6	13.6	298.79	298.79	298.79	298.79	0.00%
54.3	63.5	1	54.3	0.0	0.0	0.0	901.62	0.00	0.00	0.00	0.00%
54.3	63.5	2	27.1	27.1	0.0	0.0	420.82	420.82	0.00	0.00	0.00%
54.3	63.5	3	18.1	18.1	18.1	0.0	330.75	330.75	330.75	0.00	0.00%
54.3	63.5	4	13.6	13.6	13.6	13.6	299.62	299.62	299.62	299.62	0.00%
54.3	64.0	1	54.3	0.0	0.0	0.0	901.32	0.00	0.00	0.00	0.00%
54.3	64.0	2	27.1	27.1	0.0	0.0	421.29	421.29	0.00	0.00	0.00%
54.3	64.0	3	18.1	18.1	18.1	0.0	331.47	331.47	331.47	0.00	0.00%
54.3	64.0	4	13.6	13.6	13.6	13.6	300.45	300.45	300.45	300.45	0.00%
54.3	64.5	1	54.3	0.0	0.0	0.0	901.02	0.00	0.00	0.00	0.00%
54.3	64.5	2	27.1	27.1	0.0	0.0	421.76	421.76	0.00	0.00	0.00%
54.3	64.5	3	18.1	18.1	18.1	0.0	332.18	332.18	332.18	0.00	0.00%
54.3	64.5	4	13.6	13.6	13.6	13.6	301.27	301.27	301.27	301.27	0.00%
54.3	65.0	1	54.3	0.0	0.0	0.0	900.72	0.00	0.00	0.00	0.00%
54.3	65.0	2	27.1	27.1	0.0	0.0	422.22	422.22	0.00	0.00	0.00%
54.3	65.0	3	18.1	18.1	18.1	0.0	332.87	332.87	332.87	0.00	0.00%
54.3	65.0	4	13.6	13.6	13.6	13.6	302.09	302.09	302.09	302.09	0.00%
54.3	65.5	1	54.3	0.0	0.0	0.0	900.41	0.00	0.00	0.00	0.00%
54.3	65.5	2	27.1	27.1	0.0	0.0	422.68	422.68	0.00	0.00	0.00%
54.3	65.5	3	18.1	18.1	18.1	0.0	333.57	333.57	333.57	0.00	0.00%
54.3	65.5	4	13.6	13.6	13.6	13.6	302.90	302.90	302.90	302.90	0.00%
54.3	66.0	1	54.3	0.0	0.0	0.0	900.10	0.00	0.00	0.00	0.00%
54.3	66.0	2	27.1	27.1	0.0	0.0	423.13	423.13	0.00	0.00	0.00%
54.3	66.0	3	18.1	18.1	18.1	0.0	334.27	334.27	334.27	0.00	0.00%
54.3	66.0	4	13.6	13.6	13.6	13.6	303.72	303.72	303.72	303.72	0.00%
54.3	66.5	1	54.3	0.0	0.0	0.0	899.78	0.00	0.00	0.00	0.00%
54.3	66.5	2	27.1	27.1	0.0	0.0	423.58	423.58	0.00	0.00	0.00%
54.3	66.5	3	18.1	18.1	18.1	0.0	334.96	334.96	334.96	0.00	0.00%
54.3	66.5	4	13.6	13.6	13.6	13.6	304.52	304.52	304.52	304.52	0.00%
54.3	67.0	1	54.3	0.0	0.0	0.0	899.45	0.00	0.00	0.00	0.00%
54.3	67.0	2	27.1	27.1	0.0	0.0	424.03	424.03	0.00	0.00	0.00%
54.3	67.0	3	18.1	18.1	18.1	0.0	335.64	335.64	335.64	0.00	0.00%
54.3	67.0	4	13.6	13.6	13.6	13.6	305.32	305.32	305.32	305.32	0.00%
54.3	67.5	1	54.3	0.0	0.0	0.0	899.13	0.00	0.00	0.00	0.00%
54.3	67.5	2	27.1	27.1	0.0	0.0	424.47	424.47	0.00	0.00	0.00%
54.3	67.5	3	18.1	18.1	18.1	0.0	336.32	336.32	336.32	0.00	0.00%
54.3	67.5	4	13.6	13.6	13.6	13.6	306.11	306.11	306.11	306.11	0.00%
54.3	68.0	1	54.3	0.0	0.0	0.0	898.79	0.00	0.00	0.00	0.00%
54.3	68.0	2	27.1	27.1	0.0	0.0	424.90	424.90	0.00	0.00	0.00%
54.3	68.0	3	18.1	18.1	18.1	0.0	337.00	337.00	337.00	0.00	0.00%
54.3	68.0	4	13.6	13.6	13.6	13.6	306.91	306.91	306.91	306.91	0.00%
54.3	68.5	1	54.3	0.0	0.0	0.0	898.45	0.00	0.00	0.00	0.00%
54.3	68.5	2	27.1	27.1	0.0	0.0	425.34	425.34	0.00	0.00	0.00%
54.3	68.5	3	18.1	18.1	18.1	0.0	337.67	337.67	337.67	0.00	0.00%
54.3	68.5	4	13.6	13.6	13.6	13.6	307.69	307.69	307.69	307.69	0.00%
54.3	69.0	1	54.3	0.0	0.0	0.0	898.11	0.00	0.00	0.00	0.00%
54.3	69.0	2	27.1	27.1	0.0	0.0	425.76	425.76	0.00	0.00	0.00%
54.3	69.0	3	18.1	18.1	18.1	0.0	338.33	338.33	338.33	0.00	0.00%
54.3	69.0	4	13.6	13.6	13.6	13.6	308.47	308.47	308.47	308.47	0.00%
54.3	69.5	1	54.3	0.0	0.0	0.0	897.76	0.00	0.00	0.00	0.00%
54.3	69.5	2	27.1	27.1	0.0	0.0	426.18	426.18	0.00	0.00	0.00%
54.3	69.5	3	18.1	18.1	18.1	0.0	338.99	338.99	338.99	0.00	0.00%
54.3	69.5	4	13.6	13.6	13.6	13.6	309.25	309.25	309.25	309.25	0.00%
54.3	70.0	1	54.3	0.0	0.0	0.0	897.41	0.00	0.00	0.00	0.00%
54.3	70.0	2	27.1	27.1	0.0	0.0	426.60	426.60	0.00	0.00	0.00%
54.3	70.0	3	18.1	18.1	18.1	0.0	339.64	339.64	339.64	0.00	0.00%
54.3	70.0	4	13.6	13.6	13.6	13.6	310.01	310.01	310.01	310.01	0.00%
54.3	70.5	1	54.3	0.0	0.0	0.0	897.06	0.00	0.00	0.00	0.00%
54.3	70.5	2	27.1	27.1	0.0	0.0	427.00	427.00	0.00	0.00	0.00%
54.3	70.5	3	18.1	18.1	18.1	0.0	340.29	340.29	340.29	0.00	0.00%
54.3	70.5	4	13.6	13.6	13.6	13.6	310.78	310.78	310.78	310.78	0.00%
54.3	71.0	1	54.3	0.0	0.0	0.0	896.69	0.00	0.00	0.00	0.00%
54.3	71.0	2	27.1	27.1	0.0	0.0	427.41	427.41	0.00	0.00	0.00%
54.3	71.0	3	18.1	18.1	18.1	0.0	340.94	340.94	340.94	0.00	0.00%
54.3	71.0	4	13.6	13.6	13.6	13.6	311.54	311.54	311.54	311.54	0.00%
54.3	71.5	1	54.3	0.0	0.0	0.0	896.33	0.00	0.00	0.00	0.00%
54.3	71.5	2	27.1	27.1	0.0	0.0	427.81	427.81	0.00	0.00	0.00%
54.3	71.5	3	18.1	18.1	18.1	0.0	341.58	341.58	341.58	0.00	0.00%
54.3	71.5	4	13.6	13.6	13.6	13.6	312.30	312.30	312.30	312.30	0.00%
54.3	72.0	1	54.3	0.0	0.0	0.0	895.95	0.00	0.00	0.00	0.00%
54.3	72.0	2	27.1	27.1	0.0	0.0	428.21	428.21	0.00	0.00	0.00%
54.3	72.0	3	18.1	18.1	18.1	0.0	342.21	342.21	342.21	0.00	0.00%
54.3	72.0	4	13.6	13.6	13.6	13.6	313.05	313.05	313.05	313.05	0.00%
54.3	72.5	1	54.3	0.0	0.0	0.0	895.57	0.00	0.00	0.00	0.00%
54.3	72.5	2	27.1	27.1	0.0	0.0	428.59	428.59	0.00	0.00	0.00%
54.3	72.5	3	18.1	18.1	18.1	0.0	342.84	342.84	342.84	0.00	0.00%
54.3	72.5	4	13.6	13.6	13.6	13.6	313.80	313.80	313.80	313.80	0.00%
54.3	73.0	1	54.3	0.0	0.0	0.0	895.19	0.00	0.00	0.00	0.00%
54.3	73.0	2	27.1	27.1	0.0	0.0	428.98	428.98	0.00	0.00	0.00%
54.3	73.0	3	18.1	18.1	18.1	0.0	343.47	343.47	343.47	0.00	0.00%
54.3	73.0	4	13.6	13.6	13.6	13.6	314.53	314.53	314.53	314.53	0.00%
54.3	73.5	1	54.3	0.0	0.0	0.0	894.81	0.00	0.00	0.00	0.00%
54.3	73.5	2	27.1	27.1	0.0	0.0	429.36	429.36	0.00	0.00	0.00%
54.3	73.5	3	18.1	18.1	18.1	0.0	344.09	344.09	344.09	0.00	0.00%
54.3	73.5	4	13.6	13.6	13.6	13.6	315.27	315.27	315.27	315.27	0.00%
54.3	74.0	1	54.3	0.0	0.0	0.0	894.42	0.00	0.00	0.00	0.00%
54.3	74.0	2	27.1	27.1	0.0	0.0	429.74	429.74	0.00	0.00	0.00%
54.3	74.0	3	18.1	18.1	18.1	0.0	344.70	344.70	344.70	0.00	0.00%
54.3	74.0	4	13.6	13.6	13.6	13.6	316.01	316.01	316.01	316.01	0.00%
54.3	74.5	1	54.3	0.0	0.0	0.0	894.02	0.00	0.00	0.00	0.00%
54.3	74.5	2	27.1	27.1	0.0	0.0	430.12	430.12	0.00	0.00	0.00%
54.3	74.5	3	18.1	18.1	18.1	0.0	345.31	345.31	345.31	0.00	0.00%
54.3	74.5	4	13.6	13.6	13.6	13.6	316.73	316.73	316.73	316.73	0.00%
54.3	75.0	1	54.3	0.0	0.0	0.0	893.61	0.00	0.00	0.00	0.00%
54.3	75.0	2	27.1	27.1	0.0	0.0	430.48	430.48	0.00	0.00	0.00%
54.3	75.0	3	18.1	18.1	18.1	0.0	345.91	345.91	345.91	0.00	0.00%
54.3	75.0	4	13.6	13.6	13.6	13.6	317.45	317.45	317.45	317.45	0.00%
54.3	75.5	1	54.3	0.0	0.0	0.0	893.21	0.00	0.00	0.00	0.00%
54.3	75.5	2	27.1	27.1	0.0	0.0	430.84	430.84	0.00	0.00	0.00%
54.3	75.5	3	18.1	18.1	18.1	0.0	346.51	346.51	346.51	0.00	0.00%
54.3	75.5	4	13.6	13.6	13.6	13.6	318.17	318.17	318.17	318.17	0.00%
54.3	76.0	1	54.3	0.0	0.0	0.0	892.80	0.00	0.00	0.00	0.00%
54.3	76.0	2	27.1	27.1	0.0	0.0	431.19	431.19	0.00	0.00	0.00%
54.3	76.0	3	18.1	18.1	18.1	0.0	347.11	347.11	347.11	0.00	0.00%
54.3	76.0	4	13.6	13.6	13.6	13.6	318.88	318.88	318.88	318.88	0.00%
54.3	76.5	1	54.3	0.0	0.0	0.0	892.38	0.00	0.00	0.00	0.00%
54.3	76.5	2	27.1	27.1	0.0	0.0	431.55	431.55	0.00	0.00	0.00%
54.3	76.5	3	18.1	18.1	18.1	0.0	347.71	347.71	347.71	0.00	0.00%
54.3	76.5	4	13.6	13.6	13.6	13.6	319.59	319.59	319.59	319.59	0.00%
54.3	77.0	1	54.3	0.0	0.0	0.0	891.96	0.00	0.00	0.00	0.00%
54.3	77.0	2	27.1	27.1	0.0	0.0	431.90	431.90	0.00	0.00	0.00%
54.3	77.0	3	18.1	18.1	18.1	0.0	348.29	348.29	348.29	0.00	0.00%
54.3	77.0	4	13.6	13.6	13.6	13.6	320.29	320.29	320.29	320.29	0.00%
54.3	77.5	1	54.3	0.0	0.0	0.0	891.54	0.00	0.00	0.00	0.00%
54.3	77.5	2	27.1	27.1	0.0	0.0	432.24	432.24	0.00	0.00	0.00%
54.3	77.5	3	18.1	18.1	18.1	0.0	348.87	348.87	348.87	0.00	0.00%
54.3	77.5	4	13.6	13.6	13.6	13.6	320.99	320.99	320.99	320.99	0.00%
54.3	78.0	1	54.3	0.0	0.0	0.0	891.11	0.00	0.00	0.00	0.00%
54.3	78.0	2	27.1	27.1	0.0	0.0	432.58	432.58	0.00	0.00	0.00%
54.3	78.0	3	18.1	18.1	18.1	0.0	349.45	349.45	349.45	0.00	0.00%
54.3	78.0	4	13.6	13.6	13.6	13.6	321.68	321.68	321.68	321.68	0.00%
54.3	78.5	1	54.3	0.0	0.0	0.0	890.67	0.00	0.00	0.00	0.00%
54.3	78.5	2	27.1	27.1	0.0	0.0	432.91	432.91	0.00	0.00	0.00%
54.3	78.5	3	18.1	18.1	18.1	0.0	350.01	350.01	350.01	0.00	0.00%
